doc_num,doc_idx,category,layer,head,tokens,budget,budget_frac,H_mean,frac_H_ge_090,mu_s_norm_cv,full_norm_cv,mass_gap,UTC_abs_gap,UTC_rel_gap,UTC_rel_hat_gap,predicted,actual,correct,delta_rel_abs,delta_rel_hat_best,oracle_mean_k,mass_mean_k,abs_mean_k,rel_mean_k,rel_hat_mean_k,budget_ok
0,13,sci.space,0,0,128,8,0.0625,0.9666764908942366,0.9609375,0.1974766816673414,0.09410880046039409,0.23102238767540037,0.1126442635067385,-0.0931370650627587,0.24807350961022365,abs,abs,True,-0.2057813285694972,0.13542924610348514,28.265625,10.90625,6.9765625,6.3125,6.4921875,False
0,13,sci.space,0,1,128,8,0.0625,0.8554423756255443,0.234375,0.1906384406466585,0.252564604743478,0.8453000045421382,1.0065913249016705,-0.33870444175759995,0.8453000045421382,abs,abs,True,-1.3452957666592704,-0.1612913203595323,4.328125,8.0390625,8.3046875,7.25,6.2890625,False
0,13,sci.space,0,2,128,8,0.0625,0.4536419171204019,0.0,0.43481882862328286,0.4739384931003813,2.3087870686368595,1.568919464304281,3.317409136801122,2.70150805165652,abs,rel,False,1.748489672496841,-0.6159010851446021,2.65625,9.1875,12.5078125,17.2109375,8.390625,False
0,13,sci.space,0,3,128,8,0.0625,0.38366162960468875,0.0,0.2529271593981671,0.2739045049384542,1.6308008847338005,1.5342619835857552,1.7866535931106573,1.6800626915753571,abs,rel,False,0.25239160952490214,-0.10659090153530015,2.3203125,13.796875,9.0234375,9.8046875,6.65625,False
0,13,sci.space,0,4,128,8,0.0625,0.9559001222112884,0.9765625,0.23075102957690563,0.12478118959172003,0.7723974351554642,1.7661704394812106,0.43758108079919633,2.0332505914101007,abs,abs,True,-1.3285893586820143,0.2670801519288901,3.5703125,9.4921875,9.1875,8.40625,9.4921875,False
0,13,sci.space,0,5,128,8,0.0625,0.8240008938640022,0.03125,0.2183941200863015,0.26835882259737864,0.33111530529568906,-0.27547318305732116,0.22532787435705803,0.5375121856419746,abs,rel,False,0.5008010574143792,0.3121843112849165,16.1953125,10.3359375,6.1953125,7.8203125,9.2578125,False
0,13,sci.space,0,6,128,8,0.0625,0.9180477997659044,0.7890625,0.17909256921989977,0.19777262013733662,-0.46275429751679353,0.3505997673334655,-0.5179582134546167,0.44397067950080216,abs,abs,True,-0.8685579807880821,0.09337091216733667,21.515625,6.5546875,7.765625,6.2890625,8.5234375,False
0,13,sci.space,0,7,128,8,0.0625,0.9110482881423229,0.734375,0.2720729278556265,0.279177974111614,-0.03312146654602465,0.20371500121226482,1.1324723500206335,1.5595583982262686,abs,rel,False,0.9287573488083687,0.4270860482056351,4.65625,6.0859375,5.078125,11.5625,13.09375,False
0,13,sci.space,0,8,128,8,0.0625,0.7901516802139499,0.0,0.11475139707606735,0.15007786996757916,0.08114983949795358,0.5477446505219682,0.34918518729098874,0.6228256861441535,abs,abs,True,-0.19855946323097945,0.07508103562218527,11.3125,8.4375,10.7265625,8.109375,9.09375,False
0,13,sci.space,0,9,128,8,0.0625,0.8957720594375211,0.546875,0.3121558055467947,0.25074229704904843,0.7837694831030974,1.1293074446473677,-0.6052052220352643,1.315734525115517,abs,abs,True,-1.7345126666826318,0.18642708046814938,4.2578125,9.859375,9.28125,7.015625,8.0703125,False
0,13,sci.space,0,10,128,8,0.0625,0.3184745841243027,0.0,0.281445046896639,0.3004902435555057,91.72796288904449,75.08951362731484,96.46873573792548,81.72044924450425,abs,rel,False,21.37922211061064,-14.748286493421233,1.6328125,11.203125,9.265625,13.4375,7.0234375,False
0,13,sci.space,0,11,128,8,0.0625,0.7649307897849258,0.0,0.38686454408461685,0.5240074851309161,0.13243604509170373,-0.345067894442465,0.5100071649122382,0.20774456618407078,abs,rel,False,0.8550750593547032,-0.3022625987281674,12.875,7.671875,8.3515625,9.3046875,6.140625,False
